customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,multiple_lines,online_security,tech_support,streaming_tv,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-138927,Male,0,No,No,42,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Bank transfer (automatic),91.43,3836.54,1
CUST-138928,Male,0,No,Yes,5,One year,No,No,No,Yes,No,Yes,Mailed check,29.26,143.9,0
CUST-138929,Female,0,Yes,No,55,Month-to-month,No,Yes,No,Yes,Yes,Yes,Electronic check,34.55,1890.82,0
CUST-138930,Female,0,Yes,No,5,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),98.75,514.26,1
CUST-138931,Female,0,No,Yes,36,One year,No,No,Yes,No internet service,No,Yes,Electronic check,28.99,1028.58,0
CUST-138932,Male,0,No,No,10,Two year,DSL,No,No internet service,Yes,No internet service,Yes,Electronic check,50.19,496.21,0
CUST-138933,Male,0,No,No,0,One year,No,Yes,No,No,No,No,Electronic check,22.87,25.76,1
CUST-138934,Male,0,Yes,Yes,49,One year,Fiber optic,Yes,No,No,No internet service,No,Electronic check,92.89,4552.96,0
CUST-138935,Male,0,No,Yes,26,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Electronic check,87.69,2275.1,1
CUST-138936,Female,0,No,No,23,One year,No,No,No internet service,Yes,Yes,No,Bank transfer (automatic),30.55,688.25,0
CUST-138937,Female,0,No,No,4,Month-to-month,No,No,No internet service,No,No internet service,No,Credit card (automatic),20.15,50.04,1
CUST-138938,Male,1,Yes,Yes,26,Month-to-month,Fiber optic,No,No,No,No,Yes,Credit card (automatic),71.07,1860.28,1
CUST-138939,Male,0,No,No,6,Two year,DSL,No,No internet service,No,No,Yes,Mailed check,40.88,275.74,0
CUST-138940,Male,0,No,Yes,18,Month-to-month,DSL,No,No,No,No,Yes,Electronic check,54.35,1008.67,1
CUST-138941,Female,0,No,Yes,60,Two year,DSL,No,No internet service,No,No,Yes,Bank transfer (automatic),42.44,2553.83,0
CUST-138942,Male,0,No,Yes,4,Two year,DSL,No,No internet service,No internet service,Yes,Yes,Electronic check,49.32,216.19,0
CUST-138943,Female,0,No,Yes,51,One year,Fiber optic,No,Yes,No,No internet service,No,Electronic check,76.66,3921.54,0
CUST-138944,Female,0,Yes,Yes,45,Two year,DSL,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),77.73,3507.71,0
CUST-138945,Female,0,Yes,No,40,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,Yes,Bank transfer (automatic),80.18,3218.05,1
CUST-138946,Male,0,No,No,22,One year,Fiber optic,Yes,Yes,No,No,No,Bank transfer (automatic),89.59,1928.81,0
CUST-138947,Female,0,Yes,No,4,Two year,DSL,No,No internet service,Yes,Yes,No,Bank transfer (automatic),57.13,243.93,0
CUST-138948,Female,0,No,No,62,Month-to-month,Fiber optic,No,No internet service,No,No,Yes,Mailed check,66.47,4126.99,0
CUST-138949,Female,0,Yes,No,31,Two year,Fiber optic,No,No,Yes,No,No,Electronic check,78.3,2460.2,0
CUST-138950,Female,0,Yes,No,35,Month-to-month,DSL,Yes,Yes,Yes,No,No,Mailed check,66.8,2332.33,0
CUST-138951,Male,0,No,No,19,Month-to-month,Fiber optic,Yes,No internet service,Yes,Yes,No,Bank transfer (automatic),84.53,1604.59,1
CUST-138952,Male,0,Yes,Yes,32,Month-to-month,No,No,Yes,No,No internet service,Yes,Credit card (automatic),29.88,940.76,1
CUST-138953,Male,0,Yes,No,47,One year,No,Yes,No internet service,No internet service,No,Yes,Mailed check,28.05,1337.43,0
CUST-138954,Male,0,No,No,33,One year,No,No,No internet service,Yes,No,No,Electronic check,23.28,748.21,0
CUST-138955,Female,0,No,No,24,Two year,No,No,No,Yes,Yes,No,Electronic check,42.65,1031.79,0
CUST-138956,Male,0,No,No,37,Month-to-month,DSL,No,No,No internet service,Yes,Yes,Electronic check,47.6,1737.93,0
CUST-138957,Male,0,Yes,No,29,One year,No,Yes,No,No internet service,No internet service,Yes,Mailed check,23.27,692.86,0
CUST-138958,Male,1,Yes,No,72,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Mailed check,86.57,6227.51,1
CUST-138959,Female,0,Yes,No,17,Two year,DSL,No,No,No,Yes,Yes,Credit card (automatic),48.49,814.09,0
CUST-138960,Female,0,Yes,No,47,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Electronic check,69.56,3251.59,1
CUST-138961,Male,0,No,Yes,34,One year,Fiber optic,No,No,Yes,Yes,No,Credit card (automatic),80.93,2759.03,0
CUST-138962,Female,0,No,No,10,Month-to-month,DSL,Yes,No,Yes,No,No,Credit card (automatic),57.36,577.99,0
CUST-138963,Male,0,Yes,Yes,20,One year,No,Yes,Yes,No,No internet service,Yes,Credit card (automatic),44.73,873.12,0
CUST-138964,Male,1,Yes,No,44,Month-to-month,No,No,No,No,No,Yes,Electronic check,18.0,803.69,0
CUST-138965,Male,0,No,Yes,68,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,Mailed check,77.79,5291.58,0
CUST-138966,Male,0,Yes,No,72,Month-to-month,DSL,Yes,No,No internet service,No,Yes,Electronic check,48.4,3485.39,1
CUST-138967,Male,0,No,No,26,Month-to-month,DSL,Yes,No,No internet service,Yes,No,Electronic check,65.55,1680.69,1
CUST-138968,Male,0,Yes,No,8,Month-to-month,No,No,No,No,No,Yes,Electronic check,18.0,145.93,1
CUST-138969,Female,0,No,No,23,One year,Fiber optic,No,No,No,No,Yes,Electronic check,82.62,1874.43,0
CUST-138970,Male,0,No,No,26,One year,No,Yes,No,No,No internet service,No,Bank transfer (automatic),29.45,780.47,0
CUST-138971,Male,1,No,No,20,Month-to-month,Fiber optic,No,No internet service,No,Yes,Yes,Bank transfer (automatic),70.55,1440.09,1
CUST-138972,Male,0,Yes,No,0,Two year,Fiber optic,Yes,Yes,No,No,Yes,Electronic check,88.87,0.0,1
CUST-138973,Male,0,Yes,No,43,Month-to-month,No,No,No,Yes,No internet service,Yes,Mailed check,34.28,1475.42,0
CUST-138974,Male,0,No,No,71,Month-to-month,DSL,No,Yes,No,No internet service,Yes,Electronic check,43.56,3111.88,0
CUST-138975,Female,1,Yes,No,54,Two year,DSL,Yes,Yes,No,Yes,Yes,Credit card (automatic),67.32,3605.01,0
CUST-138976,Female,1,No,No,3,Month-to-month,No,Yes,No,No,Yes,Yes,Bank transfer (automatic),36.19,112.42,1
CUST-138977,Male,0,Yes,No,28,One year,DSL,No,No internet service,No internet service,Yes,No,Bank transfer (automatic),53.12,1464.82,0
CUST-138978,Male,0,No,No,2,Two year,Fiber optic,Yes,No,Yes,Yes,No,Electronic check,98.76,208.39,1
CUST-138979,Female,0,No,No,66,Month-to-month,No,No,Yes,No,No,Yes,Mailed check,24.44,1596.05,0
CUST-138980,Male,0,Yes,Yes,64,Two year,DSL,Yes,No,No internet service,No internet service,No,Bank transfer (automatic),58.91,3772.25,0
CUST-138981,Female,1,No,No,38,Month-to-month,Fiber optic,No,No internet service,No,Yes,Yes,Electronic check,83.0,3164.65,1
CUST-138982,Female,1,No,Yes,35,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Bank transfer (automatic),92.03,3211.83,1
CUST-138983,Male,0,No,No,41,One year,Fiber optic,No,No,No,Yes,Yes,Mailed check,74.61,3040.71,0
CUST-138984,Female,0,No,No,64,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),95.59,6124.19,1
CUST-138985,Female,0,No,No,26,Month-to-month,Fiber optic,No,No,No,No internet service,Yes,Bank transfer (automatic),64.0,1693.56,1
CUST-138986,Female,1,No,Yes,11,Month-to-month,No,No,No,No,No,Yes,Credit card (automatic),27.37,292.69,1
CUST-138987,Male,0,Yes,Yes,18,Two year,DSL,No,No internet service,Yes,Yes,Yes,Mailed check,55.28,992.69,0
CUST-138988,Male,1,No,Yes,40,Month-to-month,Fiber optic,No,No,No,No internet service,Yes,Mailed check,73.36,2925.17,1
CUST-138989,Male,0,Yes,No,69,Two year,No,No,No,No internet service,Yes,No,Bank transfer (automatic),39.36,2750.83,0
CUST-138990,Female,0,Yes,No,30,Two year,Fiber optic,No,No,Yes,Yes,Yes,Bank transfer (automatic),77.79,2310.55,0
CUST-138991,Male,1,Yes,Yes,2,Month-to-month,DSL,Yes,No internet service,No internet service,No,Yes,Mailed check,57.87,105.01,0
CUST-138992,Female,0,Yes,No,67,Month-to-month,DSL,No,No internet service,Yes,Yes,No,Mailed check,70.03,4673.19,0
CUST-138993,Female,0,No,No,47,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Bank transfer (automatic),72.83,3410.17,0
CUST-138994,Male,0,No,No,34,Month-to-month,DSL,No,Yes,No,No,Yes,Credit card (automatic),64.68,2178.09,1
CUST-138995,Female,1,Yes,Yes,64,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Mailed check,74.59,4749.03,0
CUST-138996,Female,0,Yes,No,33,Month-to-month,Fiber optic,Yes,No internet service,Yes,No,Yes,Electronic check,83.57,2759.97,1
CUST-138997,Female,1,No,No,15,One year,DSL,Yes,No internet service,No,No,No,Credit card (automatic),52.93,786.75,0
CUST-138998,Female,0,Yes,No,36,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Electronic check,87.67,3146.98,1
CUST-138999,Male,0,Yes,Yes,68,Two year,Fiber optic,No,No,No internet service,Yes,No,Electronic check,90.07,6103.31,0
CUST-139000,Female,0,No,No,29,Two year,Fiber optic,No,Yes,No,No,No,Bank transfer (automatic),75.52,2185.87,0
CUST-139001,Male,0,Yes,Yes,54,Month-to-month,Fiber optic,No,No,No,Yes,Yes,Bank transfer (automatic),84.85,4587.32,1
CUST-139002,Male,0,Yes,No,2,Month-to-month,DSL,No,No,No internet service,No,No,Electronic check,50.33,101.73,1
CUST-139003,Female,0,No,Yes,58,One year,Fiber optic,No,No internet service,No,No internet service,Yes,Bank transfer (automatic),75.1,4342.99,0
CUST-139004,Female,0,No,No,5,One year,DSL,No,No,Yes,No internet service,Yes,Bank transfer (automatic),61.69,311.27,1
CUST-139005,Female,0,No,No,29,Month-to-month,Fiber optic,Yes,No,No internet service,No,No,Bank transfer (automatic),86.57,2517.54,1
CUST-139006,Female,0,No,No,20,Two year,No,Yes,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),21.78,448.84,0
CUST-139007,Female,0,Yes,Yes,14,Two year,DSL,No,No,No,No,Yes,Bank transfer (automatic),52.43,740.01,0
CUST-139008,Female,0,Yes,No,23,Two year,DSL,Yes,No,Yes,Yes,Yes,Credit card (automatic),69.31,1569.39,0
CUST-139009,Male,0,No,No,45,Two year,DSL,Yes,Yes,No,No,No,Bank transfer (automatic),64.81,2917.61,0
CUST-139010,Female,0,No,Yes,28,Two year,Fiber optic,Yes,Yes,No,Yes,No,Electronic check,89.08,2484.88,0
CUST-139011,Female,0,Yes,No,71,Month-to-month,No,Yes,No,No internet service,No,Yes,Bank transfer (automatic),39.1,2788.22,0
CUST-139012,Female,0,No,No,30,One year,DSL,No,No,No internet service,Yes,Yes,Mailed check,55.51,1642.25,0
CUST-139013,Male,0,No,No,65,One year,DSL,Yes,No,No internet service,No internet service,Yes,Credit card (automatic),57.94,3734.32,0
CUST-139014,Male,0,Yes,No,8,One year,DSL,No,Yes,No,No internet service,Yes,Electronic check,53.3,430.1,1
CUST-139015,Female,0,No,No,2,One year,DSL,Yes,Yes,No internet service,No,Yes,Electronic check,51.53,54.2,0
CUST-139016,Male,0,Yes,Yes,32,Month-to-month,No,No,Yes,No,Yes,Yes,Credit card (automatic),38.42,1246.93,0
CUST-139017,Male,0,No,No,57,Month-to-month,No,No,No,No,No,Yes,Bank transfer (automatic),22.31,1314.84,1
CUST-139018,Female,0,Yes,No,17,Month-to-month,No,No,Yes,No,Yes,No,Bank transfer (automatic),25.19,421.59,0
CUST-139019,Male,0,No,Yes,22,Month-to-month,DSL,Yes,Yes,No,No,No,Bank transfer (automatic),50.94,1133.53,0
CUST-139020,Female,0,No,Yes,40,Month-to-month,DSL,No,No,No,Yes,No,Credit card (automatic),51.9,2081.38,0
CUST-139021,Female,0,No,No,46,Two year,No,No,No,No,No,Yes,Electronic check,18.0,830.01,0
CUST-139022,Male,0,Yes,No,52,One year,Fiber optic,No,No internet service,No,Yes,Yes,Electronic check,78.01,4050.02,1
CUST-139023,Male,0,Yes,Yes,19,Month-to-month,DSL,Yes,No,No internet service,No,Yes,Bank transfer (automatic),46.24,868.96,0
CUST-139024,Male,0,No,No,14,Month-to-month,DSL,Yes,No internet service,No internet service,No,Yes,Mailed check,49.5,686.65,0
CUST-139025,Male,0,Yes,No,69,Month-to-month,Fiber optic,No,Yes,No,No,Yes,Electronic check,74.41,5133.63,0
CUST-139026,Male,0,Yes,No,29,Two year,No,No,Yes,No internet service,Yes,Yes,Mailed check,36.12,1022.28,0
CUST-139027,Female,0,Yes,Yes,58,Two year,Fiber optic,No,Yes,No,No,Yes,Mailed check,76.38,4427.93,0
CUST-139028,Male,0,No,No,50,Month-to-month,DSL,Yes,No internet service,Yes,No,Yes,Credit card (automatic),59.85,2953.14,0
CUST-139029,Female,0,Yes,No,52,Month-to-month,DSL,Yes,Yes,Yes,No,No,Mailed check,63.28,3299.25,0
CUST-139030,Female,0,Yes,Yes,53,Month-to-month,Fiber optic,Yes,Yes,No,No internet service,Yes,Credit card (automatic),88.07,4660.01,1
CUST-139031,Male,0,Yes,Yes,34,One year,DSL,No,Yes,No,Yes,Yes,Mailed check,62.79,2095.48,0
CUST-139032,Female,0,Yes,Yes,5,Month-to-month,No,No,No,No internet service,No,Yes,Electronic check,19.05,86.16,1
CUST-139033,Female,0,No,No,56,Month-to-month,Fiber optic,Yes,No,Yes,No internet service,No,Mailed check,82.54,4637.72,1
CUST-139034,Male,0,Yes,No,61,One year,Fiber optic,Yes,No internet service,No,Yes,Yes,Credit card (automatic),75.99,4678.06,0
CUST-139035,Female,0,Yes,No,42,Month-to-month,DSL,Yes,No internet service,No internet service,No,Yes,Electronic check,44.69,1919.55,0
CUST-139036,Female,0,No,Yes,61,Month-to-month,Fiber optic,No,No,No,No internet service,No,Bank transfer (automatic),65.61,4003.92,0
CUST-139037,Male,0,Yes,No,24,One year,DSL,Yes,No,No internet service,No,No,Electronic check,67.22,1609.13,0
CUST-139038,Male,1,No,No,51,Month-to-month,No,Yes,No,No internet service,No internet service,Yes,Electronic check,23.48,1179.09,0
CUST-139039,Female,0,No,Yes,2,Month-to-month,DSL,No,No,No,Yes,No,Mailed check,46.08,95.97,1
CUST-139040,Female,1,No,No,51,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,No,Credit card (automatic),84.69,4302.57,0
CUST-139041,Female,0,No,Yes,20,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Mailed check,86.21,1724.93,1
CUST-139042,Female,0,Yes,No,15,One year,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Electronic check,89.91,1364.6,1
CUST-139043,Male,0,No,No,11,Month-to-month,Fiber optic,No,No,No internet service,No,Yes,Bank transfer (automatic),69.57,759.17,1
CUST-139044,Male,1,Yes,No,26,Month-to-month,DSL,No,Yes,No,Yes,No,Electronic check,65.84,1725.49,1
CUST-139045,Male,0,No,No,34,Month-to-month,Fiber optic,Yes,No internet service,No,No,No,Electronic check,71.9,2429.76,1
CUST-139046,Female,0,Yes,No,71,Two year,Fiber optic,Yes,No internet service,No,Yes,Yes,Credit card (automatic),88.55,6257.96,0
CUST-139047,Male,0,Yes,No,26,Month-to-month,Fiber optic,No,Yes,No,No internet service,No,Bank transfer (automatic),77.4,2005.28,1
CUST-139048,Female,0,Yes,No,36,Month-to-month,No,No,Yes,No internet service,No,Yes,Credit card (automatic),20.1,729.42,0
CUST-139049,Male,0,Yes,No,10,One year,Fiber optic,No,No,No,No internet service,Yes,Mailed check,73.28,717.47,0
CUST-139050,Male,0,Yes,No,31,Month-to-month,DSL,No,No,No,Yes,Yes,Electronic check,53.87,1658.77,1
CUST-139051,Female,1,No,No,1,Two year,No,Yes,No internet service,No internet service,No internet service,Yes,Electronic check,21.56,49.49,1
CUST-139052,Female,0,Yes,No,33,Two year,DSL,Yes,Yes,No,Yes,Yes,Mailed check,61.21,2010.68,0
CUST-139053,Female,0,No,No,20,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,87.61,1736.35,1
CUST-139054,Female,0,No,No,47,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Electronic check,90.28,4238.58,1
CUST-139055,Female,0,No,No,27,Month-to-month,DSL,No,Yes,No internet service,Yes,No,Bank transfer (automatic),53.11,1411.28,0
CUST-139056,Female,0,No,No,33,Month-to-month,No,Yes,No,No,No internet service,Yes,Bank transfer (automatic),18.0,582.44,0
CUST-139057,Male,0,Yes,No,10,One year,DSL,Yes,No,Yes,No internet service,Yes,Credit card (automatic),57.55,590.71,0
CUST-139058,Female,0,No,No,20,Month-to-month,No,Yes,No,No,No,Yes,Credit card (automatic),27.01,567.91,1
CUST-139059,Female,0,Yes,No,61,Month-to-month,No,No,No,Yes,No,Yes,Bank transfer (automatic),20.23,1231.29,0
CUST-139060,Male,0,Yes,No,41,Two year,No,No,Yes,No,No,Yes,Mailed check,29.62,1198.1,0
CUST-139061,Male,1,No,No,31,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,Electronic check,66.21,2051.1,1
CUST-139062,Male,0,Yes,Yes,3,Month-to-month,No,No,No,No,No internet service,No,Bank transfer (automatic),18.0,51.46,1
CUST-139063,Male,1,Yes,No,69,Month-to-month,No,Yes,No,No internet service,Yes,Yes,Electronic check,35.38,2411.9,0
CUST-139064,Male,0,No,No,2,Two year,DSL,No,No,No,Yes,Yes,Credit card (automatic),50.27,105.08,0
CUST-139065,Male,0,Yes,Yes,35,One year,Fiber optic,No,No,No,No internet service,No,Bank transfer (automatic),68.37,2388.34,1
CUST-139066,Female,0,Yes,No,54,Month-to-month,DSL,Yes,No internet service,No internet service,No,No,Electronic check,52.91,2850.07,0
CUST-139067,Male,0,No,No,53,Month-to-month,Fiber optic,No,No,No,No,No,Credit card (automatic),69.58,3696.58,1
CUST-139068,Male,0,Yes,No,15,Month-to-month,Fiber optic,Yes,No,No,No,No,Electronic check,88.62,1316.02,1
CUST-139069,Male,0,No,Yes,9,One year,Fiber optic,No,No,No internet service,Yes,No,Mailed check,85.8,778.31,0
CUST-139070,Female,0,Yes,No,55,One year,DSL,Yes,No,No,Yes,Yes,Electronic check,60.42,3297.95,0
CUST-139071,Male,1,No,No,42,Month-to-month,No,Yes,No internet service,Yes,Yes,Yes,Mailed check,51.89,2153.04,1
CUST-139072,Female,1,Yes,No,26,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),95.73,2467.63,1
CUST-139073,Male,0,Yes,No,33,Month-to-month,Fiber optic,No,No,No internet service,Yes,Yes,Bank transfer (automatic),85.24,2806.46,0
CUST-139074,Female,1,Yes,No,70,Two year,No,Yes,No,No internet service,No,Yes,Bank transfer (automatic),31.54,2205.19,0
CUST-139075,Male,0,Yes,Yes,54,Month-to-month,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,80.05,4344.8,1
CUST-139076,Male,0,Yes,Yes,72,One year,DSL,No,No internet service,No,Yes,No,Credit card (automatic),55.42,4004.12,0
CUST-139077,Female,0,Yes,No,28,Month-to-month,No,No,No,No,No internet service,Yes,Credit card (automatic),25.09,706.73,0
CUST-139078,Female,0,No,No,7,Month-to-month,Fiber optic,No,No internet service,No internet service,No,Yes,Bank transfer (automatic),76.39,534.08,1
CUST-139079,Female,0,Yes,Yes,53,Month-to-month,DSL,No,No,No internet service,Yes,Yes,Mailed check,51.02,2713.94,0
CUST-139080,Male,0,Yes,No,46,Month-to-month,Fiber optic,Yes,No,No,No,No,Mailed check,73.53,3389.42,1
CUST-139081,Male,0,Yes,Yes,11,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Bank transfer (automatic),73.54,833.08,1
CUST-139082,Male,0,No,No,8,Two year,DSL,Yes,No,No,No internet service,Yes,Electronic check,54.44,432.67,0
CUST-139083,Female,0,No,No,24,Month-to-month,Fiber optic,No,Yes,No internet service,No,Yes,Mailed check,74.39,1808.85,1
CUST-139084,Female,0,Yes,No,22,One year,DSL,Yes,Yes,No,No internet service,No,Electronic check,59.87,1303.99,0
CUST-139085,Male,0,No,Yes,26,Month-to-month,DSL,No,No,Yes,Yes,Yes,Credit card (automatic),61.6,1587.79,1
CUST-139086,Male,1,Yes,No,21,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,Yes,Mailed check,89.52,1861.46,1
CUST-139087,Female,0,No,Yes,43,One year,No,Yes,No,No internet service,No,Yes,Credit card (automatic),33.04,1414.21,0
CUST-139088,Female,0,Yes,No,1,One year,Fiber optic,Yes,No,No,No internet service,Yes,Electronic check,75.18,80.05,0
CUST-139089,Female,0,No,No,45,One year,DSL,No,No,No,No,Yes,Electronic check,45.47,2033.6,0
CUST-139090,Female,0,Yes,No,33,Month-to-month,DSL,Yes,No internet service,No,Yes,Yes,Mailed check,58.24,1927.58,1
CUST-139091,Male,0,No,No,15,One year,DSL,Yes,Yes,No internet service,Yes,Yes,Mailed check,73.11,1109.29,0
CUST-139092,Male,0,No,No,28,Two year,Fiber optic,Yes,No,Yes,No,Yes,Credit card (automatic),91.04,2535.93,0
CUST-139093,Male,0,Yes,No,40,One year,DSL,Yes,No,No internet service,No internet service,Yes,Bank transfer (automatic),46.39,1831.49,0
CUST-139094,Male,0,Yes,No,44,Month-to-month,Fiber optic,No,No internet service,No,Yes,Yes,Electronic check,84.54,3750.83,1
CUST-139095,Male,1,No,No,21,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Bank transfer (automatic),91.09,1910.28,1
CUST-139096,Male,0,No,No,17,Month-to-month,No,Yes,No,No internet service,Yes,No,Credit card (automatic),33.77,578.36,0
CUST-139097,Female,1,Yes,Yes,26,One year,Fiber optic,Yes,Yes,Yes,No,Yes,Credit card (automatic),90.67,2348.66,0
CUST-139098,Male,0,Yes,No,28,One year,No,No,No,No,No,Yes,Bank transfer (automatic),22.7,594.23,0
CUST-139099,Female,0,Yes,Yes,16,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Bank transfer (automatic),92.07,1452.78,1
CUST-139100,Male,0,Yes,No,68,Month-to-month,DSL,No,Yes,No internet service,Yes,Yes,Credit card (automatic),61.63,4185.23,0
CUST-139101,Male,0,No,No,13,Two year,DSL,Yes,Yes,No,No,Yes,Credit card (automatic),64.2,847.26,0
CUST-139102,Male,0,No,No,31,Month-to-month,No,No,No,No,No,Yes,Mailed check,28.69,916.96,0
CUST-139103,Female,0,Yes,Yes,52,Two year,DSL,No,Yes,No,Yes,No,Bank transfer (automatic),56.85,2956.45,0
CUST-139104,Male,0,Yes,No,28,Month-to-month,No,Yes,Yes,No,Yes,No,Electronic check,51.65,1452.62,1
CUST-139105,Female,0,Yes,Yes,68,Two year,Fiber optic,Yes,No,No,Yes,Yes,Bank transfer (automatic),91.86,6258.78,0
CUST-139106,Female,0,No,No,31,One year,DSL,No,No,Yes,No,No,Electronic check,54.55,1698.81,1
CUST-139107,Female,0,No,No,38,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Bank transfer (automatic),73.74,2791.24,1
CUST-139108,Female,0,No,No,70,Month-to-month,Fiber optic,Yes,Yes,No,No internet service,Yes,Electronic check,79.13,5540.79,1
CUST-139109,Male,0,Yes,No,56,Two year,DSL,No,No,No,No,No,Electronic check,43.82,2452.72,0
CUST-139110,Female,0,Yes,No,6,Month-to-month,Fiber optic,Yes,Yes,No,No internet service,Yes,Credit card (automatic),87.99,532.68,1
CUST-139111,Female,0,Yes,Yes,66,Month-to-month,Fiber optic,No,Yes,Yes,No internet service,No,Electronic check,65.62,4304.28,0
CUST-139112,Female,0,Yes,No,23,One year,No,No,No internet service,No,No internet service,Yes,Mailed check,18.0,415.01,0
